Production date,Q15a,Q15b,Q16,Q17,Q18,Q19,Q20,Q21,Q14b,Q14a,Q13,Q12,Q11b,Q11a,Q10,Q9,Q8b,Q8a,Q7,Q6,Q5,Q4b,Q4a,Q3,Q1,Q2,Q22,Q23
2085-02-01,13.452678,14.562504,15.60832,15.643071,16.121538,14.680993,14.062431,14.777557,14.830012,14.814405,15.0179615,14.96667,15.159604,15.152166,15.043337,14.675995,13.924261,12.636098,12.341711,14.339749,13.743991,12.72259,11.032547,14.015135,13.929901,13.840567,14.777557,14.742062
2085-03-01,15.377224,16.268877,17.085392,17.112234,17.293322,16.4345,15.899748,16.51798,16.484211,16.471693,16.619293,16.58243,16.721094,16.711555,16.774431,16.612738,15.883385,14.358082,14.050066,16.19546,15.4993725,14.562961,12.606287,15.842174,15.684815,15.619825,16.51798,16.487293
2085-04-01,18.592062,18.799278,19.118845,19.128105,18.917717,18.982506,18.67041,19.031229,18.911438,18.905645,18.925743,18.921839,18.936525,18.930754,19.077152,19.160917,18.978426,17.79483,17.891994,18.939445,18.552595,18.832901,17.296412,18.808832,18.66925,18.680878,19.031229,19.013319
2085-05-01,24.598288,25.488567,25.580183,25.558317,24.48452,25.231325,24.73489,25.308823,26.06991,26.048904,25.983616,26.007166,25.918587,25.898525,26.438583,26.956,26.684376,24.972332,24.800283,26.464394,25.751688,25.160225,23.67886,25.93669,25.857714,25.750074,25.308823,25.280334
2085-06-01,26.555157,26.261154,25.79934,25.7759,24.94598,26.341274,26.336323,26.342045,26.324337,26.325062,26.16364,26.207493,26.042536,26.051989,26.48148,27.049337,27.505802,26.44742,26.520964,26.969534,26.850536,27.006731,26.217882,26.874846,26.871212,26.87439,26.342045,26.34176
2085-07-01,30.888245,28.871983,27.349941,27.30272,26.126137,29.156277,29.858389,29.04667,28.407557,28.433079,27.923002,28.055239,27.55784,27.480385,27.505169,28.188807,29.867542,31.102533,31.610743,28.948668,30.11463,32.433826,32.42942,29.73317,29.883364,30.092606,29.04667,29.086962
2085-08-01,31.608997,29.896069,28.429014,28.380285,27.158674,30.275625,30.809534,30.192276,29.520401,29.542418,29.04042,29.17141,28.6787,28.59671,28.677555,29.392881,30.859873,31.71582,32.141136,30.059996,31.036963,32.94341,32.69607,30.706184,30.882801,31.040611,30.192276,30.222912
2085-09-01,30.002453,30.237589,29.99935,29.976042,28.717257,30.144821,29.951508,30.175,30.521355,30.512976,30.447878,30.46793,30.39251,30.438038,31.149242,31.82448,31.83973,30.263367,30.174074,31.376894,30.762693,30.609472,29.287523,30.924334,30.822916,30.762678,30.175,30.163906
2085-10-01,22.957577,23.91183,24.69377,24.712835,24.47889,23.928682,23.341806,24.0203,24.266771,24.249767,24.420132,24.37828,24.53571,24.568892,24.862637,24.878159,24.26508,22.551289,22.353672,24.333767,23.513027,22.81548,21.211878,23.843775,23.663445,23.583963,24.0203,23.986622
2085-11-01,18.251871,19.168983,20.017101,20.04111,20.030235,19.109478,18.60159,19.188765,19.479391,19.463783,19.668978,19.617237,19.811853,19.870108,20.089436,20.014027,19.477337,17.997292,17.629326,19.57204,18.894226,17.930252,16.076612,19.132177,19.028349,18.93859,19.188765,19.159618
2085-12-01,15.795663,16.867107,17.83301,17.862394,17.874144,16.914047,16.315058,17.007557,17.174894,17.158546,17.3171,17.278294,17.42427,17.431059,17.502213,17.348282,16.853237,15.397252,15.047201,16.971863,16.357246,15.317868,13.591282,16.578571,16.510582,16.40854,17.007557,16.973185
2086-01-01,14.929962,15.8985195,16.716215,16.739029,16.724836,16.1297,15.455202,16.234997,16.205257,16.189737,16.24101,16.231253,16.267956,16.219772,16.131653,15.976428,15.605696,14.405747,14.100331,15.797312,15.410144,14.515701,12.690236,15.570371,15.582274,15.494175,16.234997,16.196291
2086-02-01,12.083677,13.529419,14.806839,14.849151,15.3059435,13.790441,12.960389,13.920021,13.859195,13.840032,14.106818,14.03924,14.293431,14.301273,14.28767,13.913882,12.931473,11.025709,10.597927,13.396442,12.509569,10.950827,8.898306,12.883346,12.764329,12.630206,13.920021,13.872389
2086-03-01,13.6715145,14.613138,15.572142,15.608118,15.977147,15.0451,14.379899,15.148945,14.766384,14.755229,14.966118,14.91161,15.116642,15.123554,15.114153,14.814267,14.021857,12.373924,12.037904,14.397161,13.666631,12.590302,10.506429,14.041097,13.88836,13.815794,15.148945,15.110772
2086-04-01,18.363602,19.021118,19.355879,19.36336,18.947136,19.406246,18.906946,19.484192,19.188358,19.18036,19.183496,19.184824,19.179834,19.152905,19.359396,19.500858,19.08889,17.517984,17.253168,19.169369,18.590405,17.779232,15.847344,18.829237,18.764921,18.682507,19.484192,19.45554
2086-05-01,25.621529,24.095978,22.731785,22.682085,21.52753,24.277466,24.772213,24.200232,23.844889,23.862057,23.424719,23.539383,23.108074,23.067606,23.335941,24.133194,25.608685,26.335915,26.521452,24.623302,25.423275,26.963066,26.591131,25.095272,25.22392,25.358456,24.200232,24.228622
2086-06-01,23.836018,23.360918,23.099745,23.091732,22.40797,23.638958,23.6212,23.641731,23.279232,23.283697,23.082283,23.13603,22.93386,22.873686,22.915348,23.195377,23.665743,23.631073,23.89437,23.35239,23.574547,24.464727,24.196081,23.557377,23.54642,23.616356,23.641731,23.64071
2086-07-01,28.503239,27.046959,25.897078,25.858257,24.772223,27.352867,27.750973,27.290716,26.766523,26.78344,26.345009,26.460041,26.027353,25.95806,26.061878,26.716623,28.158161,29.109905,29.517864,27.277843,28.161562,29.954079,30.343172,27.82978,27.967127,28.110666,27.290716,27.313562
2086-08-01,29.85651,28.701298,27.61288,27.57488,26.451157,28.840855,29.278969,28.77246,28.463993,28.479023,28.14275,28.230417,27.900658,27.879864,28.120358,28.763893,29.951233,30.372791,30.692074,29.139725,29.747013,31.076672,31.193962,29.461468,29.600582,29.67968,28.77246,28.7976
2086-09-01,29.507536,29.023306,28.201675,28.165369,27.061337,29.056414,29.245945,29.026827,29.014849,29.020046,28.73498,28.81136,28.52407,28.48488,28.789495,29.405474,30.113125,29.526623,29.570116,29.539747,29.72288,30.092295,29.049166,29.595556,29.705994,29.70849,29.026827,29.0377
2086-10-01,24.25027,24.606945,24.693098,24.689327,24.070692,24.61961,24.405483,24.653036,24.777533,24.770983,24.726725,24.74059,24.688437,24.668934,24.898815,25.131868,25.002071,23.798332,23.518671,24.90929,24.538054,23.988731,22.102264,24.682924,24.636908,24.591295,24.653036,24.640749
2086-11-01,16.742964,17.797691,18.937729,18.976128,19.067667,17.828108,17.22691,17.92196,18.07769,18.061266,18.326027,18.258255,18.51318,18.554985,18.652761,18.386543,17.72762,16.191055,15.998313,17.881433,17.109205,16.445377,14.907906,17.445341,17.259983,17.185736,17.92196,17.88746
2086-12-01,16.87705,17.75729,18.597483,18.625511,18.366606,17.962248,17.40073,18.049908,17.969767,17.95734,18.059822,18.035244,18.12769,18.104464,18.126326,17.990934,17.439224,15.966675,15.478192,17.666471,17.098324,15.933054,13.484628,17.364388,17.270674,17.198986,18.049908,18.017685
2087-01-01,14.104197,15.083254,15.948669,15.976524,16.299057,15.153418,14.636698,15.234084,15.32481,15.31122,15.552366,15.490266,15.72386,15.763824,15.836044,15.580355,14.835315,13.421248,12.942551,15.142972,14.437829,13.136965,11.242692,14.729662,14.6065645,14.516708,15.234084,15.2044325
2087-02-01,15.891048,16.350399,16.940699,16.961662,17.076538,16.621552,16.180168,16.690456,16.47115,16.463465,16.553888,16.531307,16.616241,16.609863,16.586933,16.441572,16.147713,15.223322,14.953245,16.252787,15.922447,15.466078,13.604007,16.11811,16.022488,16.006323,16.690456,16.665129
2087-03-01,16.868065,17.247787,17.777761,17.798206,17.737518,17.853527,17.274826,17.94387,17.319883,17.314093,17.322033,17.321445,17.323654,17.268393,17.188341,17.083996,16.782417,15.810801,15.7002535,16.944128,16.645803,16.460672,14.678849,16.884722,16.776033,16.779053,17.94387,17.910662
2087-04-01,19.633492,19.439526,19.38767,19.386112,18.976463,19.693745,19.569138,19.713196,19.422571,19.423548,19.343124,19.364805,19.283253,19.262537,19.326141,19.476738,19.694532,19.270355,19.350368,19.501377,19.51175,19.938232,19.02867,19.565924,19.532988,19.56821,19.713196,19.706045
2087-05-01,23.588547,23.331984,22.80505,22.777906,21.971823,23.258976,23.344345,23.24565,23.412987,23.413424,23.328306,23.351416,23.264492,23.316519,23.861261,24.433653,24.7655,23.741842,23.625969,24.224941,23.974974,23.96898,22.7965,24.01445,23.964903,23.956121,23.24565,23.25055
2087-06-01,23.53489,23.318197,23.116474,23.106836,22.440271,23.367323,23.371109,23.366732,23.332357,23.333128,23.2543,23.275602,23.195475,23.200356,23.468552,23.789127,24.022757,23.353168,23.3677,23.685131,23.555801,23.7999,22.963926,23.629036,23.555794,23.580864,23.366732,23.366947
2087-07-01,30.027758,28.005156,26.548134,26.503584,25.22569,28.35093,28.99387,28.250559,27.545921,27.570827,27.028168,27.169464,26.637985,26.533134,26.50808,27.183523,28.887356,30.452652,31.031155,27.964455,29.17601,31.762302,32.18661,28.797365,28.92445,29.151423,28.250559,28.287453
2087-08-01,33.47542,33.11635,32.15025,32.098248,30.083277,33.14731,33.148438,33.147133,33.31498,33.31365,32.85771,32.982502,32.51311,32.40194,32.829025,33.74744,34.394005,33.624794,33.71801,33.8553,33.959194,34.386215,33.248447,33.883133,33.990883,33.989952,33.147133,33.147198
2087-09-01,28.574108,27.795221,27.057205,27.028177,26.014675,27.84842,28.09152,27.810469,27.707344,27.714935,27.458588,27.526474,27.271124,27.242422,27.452312,27.958906,28.74203,28.655434,28.81519,28.172031,28.505224,29.44425,28.632223,28.387281,28.433907,28.505033,27.810469,27.824419
2087-10-01,26.601116,27.012348,27.13954,27.13575,26.406996,27.194452,26.82142,27.252686,27.22446,27.216183,27.19314,27.201689,27.16954,27.16296,27.535934,27.856516,27.660898,25.984425,25.815727,27.48126,26.891644,26.481472,24.583494,27.14893,27.020327,26.977129,27.252686,27.23128
2087-11-01,19.846455,20.636787,21.369778,21.386116,21.543404,20.376059,19.957989,20.441324,21.003824,20.987123,21.229105,21.167625,21.398882,21.502655,21.78215,21.732471,21.438587,20.147518,19.93051,21.326485,20.744074,20.197657,18.817362,20.902998,20.825178,20.744068,20.441324,20.417332
2087-12-01,14.398183,15.649598,16.82334,16.857332,17.154903,15.580414,14.888166,15.688481,16.06197,16.040842,16.32286,16.251663,16.519474,16.572247,16.642246,16.344732,15.633175,14.049866,13.652942,15.885756,15.141599,13.952035,12.049465,15.421105,15.323058,15.213002,15.688481,15.648757
2088-01-01,13.207296,14.602612,15.693025,15.724175,15.912605,14.756066,13.969152,14.878913,14.995344,14.974978,15.162954,15.117212,15.2892685,15.265152,15.238515,14.950486,14.066271,12.441775,12.038192,14.500533,13.726597,12.335818,10.451057,14.043678,13.95099,13.824797,14.878913,14.833756
2088-02-01,11.903597,13.155294,14.319539,14.357421,14.899176,13.330054,12.595636,13.444705,13.471107,13.453101,13.738783,13.665733,13.940509,13.964853,13.939609,13.539533,12.618563,11.006682,10.674144,13.056913,12.252773,11.054302,9.262593,12.613494,12.466257,12.366037,13.444705,13.402561
2088-03-01,12.231918,13.606012,14.890278,14.933794,15.483421,13.698483,12.991866,13.808794,13.915648,13.89708,14.254498,14.1620245,14.509861,14.5639515,14.714134,14.361213,13.256117,11.181599,10.766472,13.640976,12.528904,11.134362,9.100222,13.016713,12.755366,12.644926,13.808794,13.768245
2088-04-01,17.970095,18.545286,19.050802,19.06654,18.784843,19.142834,18.487194,19.245186,18.69831,18.689693,18.707754,18.705177,18.714874,18.668467,18.811817,18.870186,18.48487,17.05612,16.852283,18.499443,17.903946,17.460335,15.650474,18.230928,18.044666,18.019028,19.245186,19.207561
2088-05-01,21.60237,21.539484,21.240091,21.225183,20.502792,21.806522,21.678612,21.82649,21.573975,21.574518,21.479618,21.505367,21.408508,21.411354,21.759817,22.163185,22.279243,21.297873,21.29257,21.996843,21.731113,21.71601,20.81072,21.829012,21.792725,21.772799,21.82649,21.819149
2088-06-01,30.219044,28.756445,27.111013,27.046814,25.393547,28.973944,29.468002,28.896814,28.548897,28.565939,28.05208,28.187664,27.677677,27.6199,28.14576,29.236917,30.686045,30.751724,30.940943,29.542166,30.088024,31.490065,30.866982,29.838097,29.914001,30.021883,28.896814,28.925165
2088-07-01,32.15357,30.487658,28.9099,28.853783,27.221546,30.930536,31.393164,30.858316,30.166784,30.18747,29.623898,29.772053,29.214771,29.113623,29.289669,30.155695,31.625942,32.40288,32.714104,30.781553,31.710865,33.357044,33.053127,31.374794,31.552872,31.698002,30.858316,30.884863
2088-08-01,31.115068,29.788212,28.528133,28.480288,27.120659,29.960634,30.367476,29.897121,29.599743,29.613974,29.139921,29.265408,28.793396,28.709648,28.882113,29.634521,30.889652,31.308243,31.812891,30.14541,30.869616,32.67801,32.542034,30.627674,30.776659,30.896868,29.897121,29.920467
2088-09-01,29.154158,28.505253,27.711609,27.678308,26.571243,28.769524,28.85337,28.756433,28.457476,28.463905,28.165524,28.2452,27.945507,27.897423,28.151937,28.74185,29.483604,29.053482,29.15299,28.92391,29.176144,29.853035,28.690796,29.076376,29.149141,29.191795,28.756433,28.761246
2088-10-01,27.194586,27.343742,27.180704,27.169718,26.19527,27.645132,27.410158,27.681814,27.426773,27.424715,27.227842,27.282131,27.07793,27.00052,27.13366,27.472136,27.516127,26.37311,26.169044,27.45895,27.31745,26.789055,24.897163,27.391594,27.448446,27.40942,27.681814,27.66833
2088-11-01,21.169083,21.568897,21.811779,21.819304,21.411676,21.95956,21.580212,22.018782,21.643261,21.639088,21.535063,21.56459,21.453526,21.368643,21.27002,21.294304,21.127882,20.13661,19.834274,21.304815,21.166142,20.404367,18.349646,21.2693,21.325033,21.278976,22.018782,21.997011
2088-12-01,13.077942,14.496553,15.68656,15.724281,16.057095,14.570008,13.859446,14.680935,14.841722,14.822593,15.102209,15.031121,15.298518,15.327314,15.372892,15.039805,14.074402,12.221809,11.791157,14.51151,13.62141,12.02647,10.183486,13.968527,13.865411,13.72297,14.680935,14.64016
2089-01-01,13.656486,14.794746,15.767725,15.799264,16.132565,14.949167,14.327356,15.04624,15.061361,15.04616,15.274671,15.216458,15.435425,15.450693,15.49292,15.217611,14.380335,12.8521595,12.49156,14.746265,13.975433,12.772638,11.065907,14.300251,14.16872,14.06558,15.04624,15.010557
2089-02-01,14.379959,15.561876,16.495972,16.523329,16.813768,15.671097,15.026957,15.771654,15.883262,15.866328,16.079544,16.025978,16.227467,16.237833,16.335411,16.123217,15.293295,13.647002,13.233562,15.6087885,14.786206,13.570063,11.550745,15.125611,14.97757,14.871523,15.771654,15.73469
2089-03-01,14.550676,15.52918,16.480583,16.512423,16.844746,15.67162,15.093197,15.761919,15.767463,15.753341,15.969885,15.914643,16.122437,16.131006,16.169157,15.90204,15.185723,13.646303,13.444381,15.433306,14.6832485,13.956038,12.317892,15.050011,14.858189,14.794461,15.761919,15.728726
2089-04-01,17.771591,18.193611,18.708948,18.72502,18.68709,18.422743,17.987785,18.490644,18.348978,18.340462,18.430367,18.408155,18.491705,18.495972,18.627659,18.607832,18.387434,17.42588,17.466988,18.292744,17.841276,17.99287,17.050404,18.078924,17.903666,17.89907,18.490644,18.465685
2089-05-01,21.192232,20.946253,20.761585,20.753422,20.23855,21.12429,21.062305,21.133966,20.94445,20.945663,20.87805,20.896172,20.82801,20.830194,21.019955,21.262495,21.459162,20.954414,21.058928,21.20875,21.128685,21.57858,20.884768,21.20647,21.142534,21.17662,21.133966,21.13041
2089-06-01,24.71447,23.562912,22.701023,22.672485,21.76822,23.823893,24.116486,23.778215,23.340193,23.353304,23.019073,23.106709,22.777077,22.722649,22.803972,23.303215,24.35939,24.948359,25.336266,23.721106,24.354757,25.887249,26.036642,24.156654,24.235506,24.357908,23.778215,23.795006
2089-07-01,31.124128,28.652493,26.670116,26.606178,25.023376,29.063879,29.893902,28.934303,28.102146,28.133326,27.45415,27.63099,26.965809,26.843529,26.863758,27.754362,29.758322,31.465124,32.031647,28.708908,30.145517,32.90305,33.040817,29.688536,29.884403,30.13959,28.934303,28.981932
2089-08-01,32.038223,30.001541,28.261047,28.205015,26.782253,30.514816,31.15297,30.415194,29.516003,29.54347,28.940184,29.097328,28.50624,28.398687,28.443003,29.254915,31.003761,32.22535,32.548893,30.077644,31.298956,33.281624,32.839405,30.86818,31.091604,31.276915,30.415194,30.451815
2089-09-01,27.537031,27.022865,26.622147,26.60632,25.939754,27.33786,27.293026,27.34486,26.976631,26.980734,26.830378,26.870289,26.720161,26.715324,27.011787,27.44798,28.1247,27.632885,27.911966,27.428757,27.473303,28.647266,27.934872,27.475086,27.401628,27.462603,27.34486,27.342287
2089-10-01,23.309189,23.341906,23.345964,23.342367,22.844622,23.463419,23.296062,23.489546,23.42654,23.423647,23.396162,23.404453,23.373272,23.375788,23.504442,23.647808,23.757992,22.945328,22.898006,23.581459,23.441572,23.502483,22.117586,23.524437,23.501642,23.500763,23.489546,23.479942
2089-11-01,18.47367,19.14037,19.695993,19.712557,19.748466,19.195415,18.825382,19.253181,19.325056,19.315302,19.442558,19.410492,19.531109,19.545902,19.614864,19.50214,19.06094,17.80066,17.521513,19.216337,18.725454,17.94186,16.204782,18.939236,18.867245,18.804228,19.253181,19.231947
2089-12-01,13.260658,14.491377,15.613666,15.651904,16.120287,14.695245,14.007505,14.802609,14.757246,14.741255,14.959803,14.904524,15.112453,15.109604,15.041759,14.686682,13.92324,12.579046,12.242348,14.290114,13.621618,12.44452,10.946715,13.88928,13.805129,13.692658,14.802609,14.763144
2090-01-01,12.972935,14.1144085,15.103177,15.132066,15.099763,14.33397,13.586781,14.450614,14.456158,14.4384165,14.5446,14.520464,14.611252,14.5746565,14.48062,14.251017,13.846915,12.773124,12.528341,14.006829,13.574205,12.810927,11.3457985,13.712757,13.709182,13.60467,14.450614,14.407737
2090-02-01,12.365373,13.658972,14.72604,14.75831,15.136534,13.724918,13.049898,13.830297,14.003288,13.984878,14.264305,14.193072,14.461011,14.500911,14.616112,14.342574,13.4366455,11.652696,11.238061,13.780501,12.880092,11.491996,9.645025,13.236086,13.090899,12.967837,13.830297,13.791561
2090-03-01,16.814749,17.363888,17.906765,17.926758,17.865582,17.936954,17.350082,18.028572,17.45902,17.45221,17.460901,17.460388,17.46232,17.392687,17.288683,17.156096,16.61055,15.452377,15.420502,16.984571,16.583452,16.252752,14.606246,16.872368,16.780088,16.755936,18.028572,17.994894
2090-04-01,23.21103,22.7393,22.028807,21.997152,20.779837,22.92592,22.986769,22.916422,22.737776,22.742048,22.445963,22.5256,22.226051,22.162664,22.345726,22.870588,23.43777,23.080805,23.036652,23.070004,23.307846,23.53021,22.371033,23.2089,23.318506,23.33836,22.916422,22.919912
2090-05-01,22.811329,22.35139,21.839611,21.818758,20.94611,22.539097,22.597698,22.529947,22.30666,22.31136,22.102758,22.158403,21.949095,21.920168,22.132195,22.573294,23.102404,22.777704,22.904371,22.680561,22.819483,23.33857,22.852772,22.770992,22.813717,22.843468,22.529947,22.53331
2090-06-01,27.042032,25.417542,24.267633,24.23086,23.152115,25.684217,26.15615,25.610542,25.091272,25.109709,24.675848,24.789219,24.362782,24.286306,24.347454,24.955854,26.388533,27.544949,28.068323,25.522684,26.43711,28.69694,29.119972,26.154184,26.217834,26.407507,25.610542,25.637623
2090-07-01,31.155376,29.051935,27.300592,27.243204,25.861063,29.380285,30.113106,29.265884,28.585945,28.612852,28.069132,28.210173,27.679659,27.612856,27.78123,28.628284,30.291252,31.36131,31.908102,29.342733,30.42906,32.711132,32.868843,30.069942,30.222034,30.42233,29.265884,29.307936
2090-08-01,31.43782,30.289085,29.229229,29.189741,27.746428,30.436344,30.79557,30.380264,30.113632,30.126358,29.767252,29.861782,29.50622,29.479424,29.79573,30.528954,31.52507,31.75698,31.925644,30.851883,31.355831,32.49415,31.843319,31.15168,31.248713,31.339886,30.380264,30.400877
2090-09-01,28.827446,27.868542,27.238678,27.216639,26.136375,27.855621,28.16539,27.807262,27.732264,27.741047,27.51448,27.573914,27.350357,27.346796,27.665209,28.225492,29.029255,28.850426,29.162617,28.34839,28.572813,29.983538,29.358147,28.560276,28.497889,28.612917,27.807262,27.825037
2090-10-01,21.78724,22.462759,22.947168,22.960224,22.590218,22.64573,22.206772,22.714256,22.654781,22.645176,22.715265,22.698757,22.760849,22.761684,22.936111,22.976858,22.557453,21.061035,20.879713,22.645426,22.078995,21.358608,19.81205,22.315939,22.240467,22.166859,22.714256,22.689066
2090-11-01,17.775692,18.39811,18.904568,18.92013,18.760317,18.64948,18.200258,18.719608,18.556067,18.547548,18.58426,18.576567,18.60551,18.57573,18.513367,18.402426,18.11192,17.143656,17.018093,18.285994,18.001923,17.431679,16.211172,18.130512,18.147738,18.083246,18.719608,18.693829
2090-12-01,14.562394,15.51652,16.361496,16.389328,16.505814,15.739266,15.155773,15.830357,15.738119,15.72538,15.842958,15.814347,15.921969,15.900185,15.813978,15.576829,15.04721,13.939561,13.732541,15.345611,14.894268,14.015808,12.787403,15.07858,15.06574,14.972645,15.830357,15.796873
2091-01-01,14.450911,15.271947,16.094809,16.123655,16.485832,15.39987,14.928511,15.473454,15.448757,15.437677,15.618383,15.572092,15.746218,15.756458,15.733812,15.471438,14.876889,13.684726,13.432046,15.151845,14.607697,13.742998,12.358441,14.863968,14.761257,14.6968155,15.473454,15.446405
2091-02-01,15.298527,16.051052,16.892933,16.92377,17.358347,16.158245,15.722789,16.226225,16.20223,16.19197,16.43274,16.369833,16.606457,16.651417,16.712471,16.447765,15.780685,14.522511,14.394527,16.03672,15.386534,14.819987,13.59827,15.7001915,15.532029,15.481163,16.226225,16.201237
2091-03-01,16.664007,17.089764,17.663776,17.685772,17.752333,17.357365,16.964893,17.418634,17.171154,17.164822,17.250725,17.22901,17.310692,17.2937,17.261864,17.106638,16.671644,15.844835,15.969278,16.891949,16.51046,16.61603,15.7879095,16.763054,16.630327,16.624949,17.418634,17.396112
2091-04-01,18.622665,19.188135,19.645523,19.655651,19.310736,19.297989,18.868563,19.365026,19.418673,19.407999,19.487007,19.468357,19.538506,19.554197,19.723804,19.76034,19.41533,18.08337,18.129486,19.476295,18.972023,18.754574,17.657639,19.205238,19.13013,19.078968,19.365026,19.340384
2091-05-01,20.942438,20.995918,21.142578,21.148008,20.855822,21.275269,21.041138,21.31182,21.020992,21.019289,21.013733,21.015715,21.008265,21.00838,21.160494,21.285105,21.239538,20.463175,20.50415,21.13068,20.880548,21.013708,20.152874,21.034805,20.941355,20.949808,21.31182,21.298384
2091-06-01,30.445225,29.561813,28.265202,28.20915,26.606457,29.639395,29.953241,29.5904,29.520609,29.529863,29.141434,29.244911,28.855684,28.833809,29.391403,30.357584,31.24857,30.33107,30.304468,30.502592,30.690624,30.929413,29.51958,30.5672,30.682585,30.706635,29.5904,29.60841
2091-07-01,34.31197,33.497955,32.15944,32.102135,30.271683,33.84228,34.018093,33.814835,33.44286,33.452534,32.95414,33.087513,32.58584,32.480938,32.87992,33.82895,34.70759,34.220566,34.2128,34.06545,34.379112,34.804028,33.51597,34.219883,34.358685,34.384758,33.814835,33.824924
2091-08-01,33.826508,33.064606,32.05092,32.003204,30.406206,33.04911,33.246334,33.018322,33.119633,33.12416,32.786964,32.87775,32.536263,32.539955,33.10005,34.01782,34.972706,34.794956,34.821198,34.159576,34.4328,35.16975,34.335297,34.207664,34.331326,34.353558,33.018322,33.029636
2091-09-01,31.328323,30.893013,30.324167,30.29672,29.21798,31.39635,31.177126,31.430574,30.938908,30.940908,30.628204,30.712997,30.394058,30.333366,30.55948,31.14672,31.784592,31.344093,31.465475,31.351116,31.578075,32.21909,31.046217,31.484161,31.606617,31.625448,31.430574,31.417994
2091-10-01,26.29892,26.242657,26.12594,26.117668,25.362484,26.308342,26.222126,26.3218,26.311216,26.309544,26.154491,26.197262,26.036385,25.985174,26.090412,26.364643,26.546446,25.79977,25.797285,26.39388,26.367811,26.536488,25.027012,26.41859,26.433191,26.440765,26.3218,26.316853
2091-11-01,21.801882,22.463743,22.852448,22.862667,22.315962,22.782928,22.318857,22.855375,22.623604,22.615463,22.549992,22.57008,22.494516,22.412588,22.42625,22.485064,22.103363,20.769724,20.441738,22.303371,21.903492,20.954367,18.915915,22.104008,22.085583,22.016666,22.855375,22.828745
2091-12-01,15.830332,16.792778,17.726759,17.75664,18.128115,16.768661,16.267717,16.846865,17.05755,17.042805,17.2886,17.225546,17.462727,17.503073,17.559963,17.28789,16.670742,15.451411,15.207036,16.862263,16.218023,15.500758,14.072142,16.475718,16.338295,16.262217,16.846865,16.818117
2092-01-01,8.405412,9.936747,11.557785,11.613064,12.697635,9.820516,9.079807,9.936149,10.319716,10.297016,10.8083,10.674964,11.176506,11.295068,11.271549,10.613567,9.639819,8.118534,7.7905693,10.009521,9.097754,7.888712,6.573656,9.43,9.265785,9.1366825,9.936149,9.893643
2092-02-01,11.6314335,12.6757555,13.740091,13.776223,14.424706,12.81683,12.193394,12.914154,12.930857,12.915672,13.17109,13.10553,13.352135,13.377873,13.312637,12.924661,12.295015,11.044893,10.7793255,12.555543,11.951643,11.117324,9.579793,12.213952,12.103271,12.023149,12.914154,12.878379
2092-03-01,18.30045,18.673214,18.693033,18.68517,18.227556,19.074509,18.611038,19.146862,18.86914,18.86203,18.732174,18.769552,18.628956,18.558834,18.626379,18.828817,18.940422,17.964016,17.6472,18.779243,18.635323,18.092783,16.099167,18.676432,18.721458,18.672497,19.146862,19.120266
2092-04-01,16.045425,16.930502,17.722792,17.749907,17.794918,17.33744,16.693737,17.43793,17.115534,17.104256,17.270535,17.228235,17.387348,17.398825,17.562656,17.462408,16.767506,14.990253,14.661035,16.97153,16.17643,15.119732,13.196324,16.543594,16.3697,16.293297,17.43793,17.40099
2092-05-01,23.954855,23.241955,22.556496,22.531656,21.479387,23.441647,23.627035,23.412704,23.112804,23.121471,22.816963,22.897701,22.594017,22.53757,22.770107,23.343147,24.13294,23.707268,23.841175,23.524626,23.759874,24.488882,23.63335,23.706747,23.7499,23.808086,23.412704,23.423342
2092-06-01,27.924961,27.272766,26.481913,26.447319,25.279058,27.388405,27.528152,27.366589,27.256693,27.262247,26.960297,27.041183,26.73693,26.7202,27.155052,27.909819,28.783789,28.078087,28.078072,28.026451,28.2097,28.656769,27.359835,28.086676,28.169714,28.195408,27.366589,27.374609
2092-07-01,30.955399,30.02247,28.984718,28.941721,27.804785,30.347454,30.482975,30.326298,29.94777,29.956825,29.577332,29.678425,29.298164,29.261013,29.62589,30.423573,31.492622,31.271492,31.502113,30.70427,31.123514,32.13521,31.499556,30.919136,31.050085,31.10547,30.326298,30.334074
2092-08-01,33.66171,32.642075,31.245018,31.190622,29.539791,33.122425,33.3636,33.084774,32.463303,32.477776,31.896221,32.05098,31.468864,31.334993,31.60392,32.551006,33.784042,33.495365,33.503017,32.994247,33.600452,34.105167,32.80356,33.31136,33.542942,33.58087,33.084774,33.098614
2092-09-01,28.027332,27.856747,27.471973,27.452583,26.745558,27.959457,27.936747,27.963001,27.906229,27.907015,27.828447,27.849674,27.769835,27.815968,28.277441,28.772896,29.196907,28.24733,28.10477,28.618185,28.442343,28.416496,27.166624,28.425404,28.42498,28.399456,27.963001,27.961697
2092-10-01,20.77386,22.226814,23.516129,23.55553,23.720469,22.172882,21.44908,22.285877,22.63366,22.611866,22.963772,22.873684,23.21255,23.296848,23.701378,23.574179,22.570461,20.260698,19.971827,22.71119,21.448393,20.248087,18.697168,21.930464,21.646765,21.514368,22.285877,22.244343
2092-11-01,16.464834,17.665554,18.70137,18.734852,19.15664,17.80775,17.15706,17.90933,17.951517,17.935228,18.207493,18.137636,18.400402,18.430307,18.520363,18.22808,17.352879,15.657734,15.342754,17.665726,16.782372,15.607927,14.082181,17.156693,16.974957,16.871498,17.90933,17.87199
